gene	value_1	value_2	log2(fold_change)	p_value
PCDHB3	0.0781458	0.433987	2.47341	0.1825
PCDHB4	0.105147	0.489871	2.21999	0.20445
PCDHB5	0.274282	8.05002	4.87526	0.0102
PCDHB6	0.0498157	1.12755	4.50045	0.05885
PCDHB7	0.143667	1.79486	3.64307	0.03765
PCDHB16	0.118444	2.31601	4.28936	0.01715
PCDHB9	0.0536966	0.768546	3.83923	0.05085
PCDHB10	0.135419	2.82677	4.38365	0.0241
PCDHB11	0.0559475	3.36996	5.91251	0.04455
PCDHB12	0.108801	0.886798	3.02691	0.0864
PCDHB13	0.102382	0.776226	2.92251	0.1002
PCDHB14	0.238337	2.52656	3.4061	0.04515
PCDHB15	0.24829	6.92112	4.80091	0.0143
PCDHGA1	20.9257	15.0123	-0.47913	0.681
PCDHGA10	20.9257	15.0123	-0.47913	0.681
PCDHGA11	20.9257	15.0123	-0.47913	0.681
PCDHGA12	20.9257	15.0123	-0.47913	0.681
PCDHGA2	20.9257	15.0123	-0.47913	0.681
PCDHGA3	20.9257	15.0123	-0.47913	0.681
PCDHGA4	20.9257	15.0123	-0.47913	0.681
PCDHGA5	20.9257	15.0123	-0.47913	0.681
PCDHGA6	20.9257	15.0123	-0.47913	0.681
PCDHGA7	20.9257	15.0123	-0.47913	0.681
PCDHGA8	20.9257	15.0123	-0.47913	0.681
PCDHGA9	20.9257	15.0123	-0.47913	0.681
PCDHGB1	20.9257	15.0123	-0.47913	0.681
PCDHGB2	20.9257	15.0123	-0.47913	0.681
PCDHGB3	20.9257	15.0123	-0.47913	0.681
PCDHGB4	20.9257	15.0123	-0.47913	0.681
PCDHGB5	20.9257	15.0123	-0.47913	0.681
PCDHGB6	20.9257	15.0123	-0.47913	0.681
PCDHGB7	20.9257	15.0123	-0.47913	0.681
PCDHGC3	20.9257	15.0123	-0.47913	0.681
PCDHGC4	20.9257	15.0123	-0.47913	0.681
PCDHGC5	20.9257	15.0123	-0.47913	0.681
KIAA0141	12.0515	5.70192	-1.07969	0.3251
RNF14	7.39834	10.3716	0.48736	0.64835
NDFIP1	40.2668	38.555	-0.0626715	0.9579
ARHGAP26	0.882606	2.31398	1.39054	0.233
SH3RF2	2.60087	5.24985	1.01328	0.39995
RBM27	2.52023	4.52704	0.845014	0.4371
TCERG1	2.29045	5.52895	1.27138	0.24615
FBXO38	4.03024	6.5587	0.702545	0.52345
ADRB2	3.63759	0.20296	-4.16372	0.02645
ABLIM3	23.6187	8.16657	-1.53213	0.17815
AFAP1L1	1.22527	2.65442	1.1153	0.36445
GRPEL2	1.80569	2.77388	0.619357	0.6029
PCYOX1L	0.664176	1.57926	1.24961	0.4102
ARHGEF37	0.509954	1.04052	1.02886	0.47015
PPARGC1B	0.265096	0.0634215	-2.06347	0.1931
SLC26A2	0.28839	1.22473	2.08637	0.12315
HMGXB3	2.64748	4.3862	0.728352	0.5498
TCOF1	3.44434	5.76229	0.742416	0.501
NDST1	4.47449	13.541	1.59754	0.1628
SYNPO	24.0018	12.4245	-0.949955	0.4134
C5orf62	1.80866	1.01628	-0.831613	0.56595
GPX3	433.147	105.599	-2.03626	0.1711
GM2A	9.912	15.6263	0.656726	0.5403
SLC36A1	0.363197	1.61989	2.15707	0.13075
G3BP1	20.799	16.9946	-0.291441	0.7918
MFAP3	3.0456	6.15121	1.01414	0.35975
GALNT10	1.18862	2.07089	0.800958	0.5077
SAP30L	2.95021	5.3248	0.85191	0.43555
LARP1	12.9566	29.2192	1.17323	0.3293
CNOT8	9.46442	10.9687	0.212811	0.8461
MRPL22	5.67877	4.57813	-0.310819	0.7749
SGCD	0.609649	0.240665	-1.34096	0.4249
ITK	0.44062	0.197253	-1.15948	0.4615
CYFIP2	7.54164	6.90397	-0.127451	0.9044
THG1L	6.18829	3.79096	-0.706978	0.58545
LSM11	0.149552	0.937641	2.64839	0.13375
UBLCP1	3.78077	5.5808	0.561792	0.62475
ADRA1B	9.16241	1.2964	-2.82122	0.05565
TTC1	22.0941	16.8091	-0.394422	0.71575
PTTG1	2.35048	10.6798	2.18385	0.14345
CCNG1	38.8553	33.1649	-0.228454	0.84015
HMMR	0.198189	0.880909	2.15212	0.1643
MAT2B	21.0327	14.2698	-0.559663	0.60365
ODZ2	0.221286	0.0382195	-2.53353	0.15165
WWC1	2.96427	6.77262	1.19204	0.2794
RARS	12.0441	16.5725	0.460466	0.66885
FBLL1	0.459306	0.109783	-2.0648	0.34055
CCDC99	0.546255	1.58783	1.53942	0.3022
DOCK2	0.703301	0.601946	-0.224509	0.86535
GABRP	0.372932	0.014776	-4.65758	0.1707
RANBP17	0.210801	0.030592	-2.78465	0.1631
NPM1	159.584	215.447	0.433021	0.73845
NEURL1B	3.10618	3.99381	0.362625	0.74045
ERGIC1	123.931	52.8563	-1.22939	0.3494
RPL26L1	33.874	17.1087	-0.985448	0.39895
ATP6V0E1	174.623	108.772	-0.682934	0.54345
C5orf41	1.92498	1.78358	-0.110073	0.9207
BNIP1	6.19331	4.13032	-0.584457	0.63965
CPEB4	8.5443	6.5141	-0.391396	0.7248
SFXN1	35.6697	10.8238	-1.7205	0.14365
LOC100507387	0.204681	0.0734157	-1.47921	0.4977
C5orf25	11.8908	3.14059	-1.92073	0.11385
HIGD2A	196.774	61.2528	-1.68369	0.1359
FAF2	7.51799	10.8208	0.525386	0.62765
CDHR2	23.327	9.42929	-1.30678	0.23545
TSPAN17	5.05366	10.5422	1.06077	0.3493
UNC5A	0.0422188	0.20244	2.26154	0.3589
ZNF346	1.37071	1.54333	0.171127	0.8978
FGFR4	60.0245	154.568	1.36462	0.2901
NSD1	1.48081	4.60682	1.63738	0.13755
PRELID1	59.6481	40.5272	-0.557586	0.71975
RGS14	33.2335	5.35359	-2.63406	0.02735
SLC34A1	0.735269	0.00525291	-7.12901	0.25045
GRK6	5.20991	4.95188	-0.0732817	0.9495
PRR7	1.78929	0.464073	-1.94696	0.6922
TMED9	135.659	121.313	-0.161244	0.89435
B4GALT7	13.0631	13.2577	0.021328	0.9844
LOC728554	1.81375	0.908139	-0.997992	0.5238
N4BP3	0.0345258	0.37605	3.44518	0.0947
RMND5B	13.3201	10.0849	-0.401416	0.7195
HNRNPAB	79.2287	40.588	-0.964969	0.46175
ZNF354B	0.372052	1.10775	1.57405	0.31715
ZFP2	0.24833	0.771339	1.63511	0.3184
ZNF879	0.2873	0.623056	1.1168	0.4904
ZNF354C	0.0176326	1.19726	6.08534	0.15375
RUFY1	11.7321	13.5151	0.204117	0.84605
CANX	83.4246	194.012	1.2176	0.45645
MAML1	2.36823	5.31124	1.16524	0.2968
LTC4S	3.47809	1.63816	-1.08622	0.52625
SQSTM1	235.631	77.6935	-1.60066	0.4079
CNOT6	1.39047	3.14502	1.1775	0.30875
LOC729678	4.16315	4.32072	0.0535963	0.97635
BTNL8	0.0498212	1.94324	5.28556	0.01815
BTNL3	0.0432646	0.885611	4.35541	0.08375
BTNL9	0.685468	1.40831	1.03881	0.47435
TRIM41	9.80918	4.13421	-1.24652	0.27715
CCDC127	8.91798	5.4987	-0.697626	0.5625
C5orf55	2.87218	0.527889	-2.44384	0.1319
PP7080	4.41698	3.55049	-0.315044	0.8032
TPPP	1.10743	0.32967	-1.74811	0.2388
ZDHHC11	0.896419	0.192175	-2.22176	0.1931
BRD9	5.01913	6.85102	0.44888	0.6872
LOC100506688	0.215716	0.0494988	-2.12367	0.2856
SLC12A7	13.5835	22.7198	0.742102	0.50015
CLPTM1L	65.6716	55.244	-0.249452	0.83175
LPCAT1	3.24737	2.05925	-0.657155	0.5901
SDHAP3	3.64211	1.13122	-1.68689	0.2812
LOC728613	0.788075	1.29038	0.711386	0.62435
MRPL36	54.4957	26.9817	-1.01416	0.37665
MED10	16.5644	12.9775	-0.352071	0.7612
NSUN2	17.9941	10.2697	-0.809125	0.46425
C5orf49	0.497904	0.832645	0.741835	0.64205
FASTKD3	4.2839	3.45493	-0.310269	0.8174
SEMA5A	1.53487	2.40492	0.647876	0.54545
FAM173B	5.05692	5.77969	0.192734	0.8732
CMBL	105.829	20.8407	-2.34426	0.09415
DAP	82.6642	25.9407	-1.67205	0.16305
CTNND2	0.292078	4.80892	4.04129	0.0151
ANKH	7.65582	7.12785	-0.103089	0.9245
ZNF622	22.444	12.3091	-0.866602	0.42805
FAM134B	17.8965	0.0437645	-8.6757	0.04325
MYO10	1.52822	1.82682	0.25748	0.81415
DROSHA	2.98254	6.18527	1.0523	0.33665
GOLPH3	52.1033	63.3754	0.282549	0.81235
MTMR12	4.26514	6.90163	0.694343	0.52805
ZFR	8.03565	20.023	1.31717	0.2479
ADAMTS12	0.125967	0.292116	1.2135	0.45525
AMACR	40.8353	8.46564	-2.27012	0.06065
C1QTNF3	40.8353	8.46564	-2.27012	0.06065
RAD1	1.74611	2.984	0.773099	0.5001
AGXT2	45.5475	0.0352902	-10.3339	0.10305
PRLR	1.29041	4.81354	1.89927	0.10325
UGT3A1	17.5032	0.00454099	-11.9123	0.22715
LMBRD2	0.884715	2.97908	1.75158	0.18665
NADKD1	99.0161	38.3169	-1.36968	0.31045
RANBP3L	1.16737	0.0308824	-5.24033	0.0701
LOC646719	0.429277	0.334692	-0.359074	0.8119
C5orf42	0.214978	1.17044	2.44479	0.07405
NUP155	1.21124	4.53185	1.90362	0.1161
GDNF	0.713204	0.0388287	-4.19912	0.02455
LIFR	4.38946	0.728275	-2.59149	0.0337
RICTOR	1.57177	2.48038	0.658174	0.55165
FYB	1.20765	0.8615	-0.487275	0.69755
C9	390.64	1.02853	-8.56911	0.0001
DAB2	4.3523	5.28536	0.280223	0.7999
TTC33	2.02291	4.28745	1.08369	0.3327
PRKAA1	9.93569	11.662	0.231124	0.8297
LOC100506548	2.27643	4.53355	0.993864	0.38245
RPL37	293.622	246.672	-0.251362	0.8666
C6	186.087	28.9637	-2.68366	0.08225
PLCXD3	0.824973	0.137169	-2.58839	0.0929
OXCT1	0.398997	0.458549	0.2007	0.9033
SEPP1	2234.48	536.37	-2.05864	0.3697
LOC648987	0.462506	0.289374	-0.676536	0.671
C5orf39	0.638029	0.571584	-0.158656	0.9249
LOC100132356	0.184244	0.340783	0.887238	0.62065
HMGCS1	41.0688	47.0854	0.197236	0.87335
CCL28	0.497384	0.224059	-1.15048	0.53785
C5orf28	1.65109	5.04826	1.61237	0.19835
C5orf34	0.0580557	0.371456	2.67768	0.1686
PAIP1	21.1043	30.1577	0.514992	0.63785
EMB	0.526245	0.610475	0.214198	0.88175
MOCS2	50.1296	15.3074	-1.71143	0.13185
ARL15	2.33575	7.37912	1.65956	0.16205
ESM1	0.0204949	7.21488	8.45957	0.1124
DHX29	3.64252	7.56705	1.05479	0.33285
PPAP2A	51.7964	71.5237	0.465569	0.7479
SLC38A9	4.42411	6.13202	0.470977	0.6786
IL6ST	26.1415	23.8326	-0.133402	0.91575
MIER3	2.83776	3.42046	0.269437	0.8324
PLK2	13.9488	12.7117	-0.133981	0.8976
PDE4D	0.28985	0.183155	-0.662236	0.65425
DEPDC1B	0.183204	1.9096	3.38174	0.04285
ELOVL7	0.44744	1.37946	1.62434	0.25575
ERCC8	1.1599	2.35025	1.01882	0.46405
C5orf43	12.608	17.7375	0.492461	0.6481
DIMT1	5.74795	7.45826	0.375791	0.75245
SREK1IP1	1.84708	3.23015	0.806357	0.4524
CENPK	0.10383	1.10087	3.40635	0.08175
TRIM23	2.45641	2.01959	-0.28249	0.8127
SGTB	0.592267	0.56015	-0.0804338	0.976
CD180	0.464676	0.242086	-0.940704	0.5654
CCDC125	3.32219	3.38456	0.0268356	0.98085
TAF9	42.7826	42.815	0.00109071	0.9993
LOC100272216	0.616922	1.55262	1.33155	0.3933
LOC100170939	0.565209	2.29285	2.02029	0.19185
SMA4	0.565209	2.29285	2.02029	0.19185
GUSBP9	0.512679	2.51349	2.29356	0.13255
SMA5	0.512679	2.51349	2.29356	0.13255
NAIP	1.01478	2.49145	1.29581	0.28
GTF2H2	0.287216	0.714637	1.31507	0.4207
MRPS27	16.3098	19.1466	0.231348	0.8335
ZNF366	0.0478501	0.428423	3.16244	0.14365
ANKRA2	4.2778	4.27991	0.000711787	0.9988
ENC1	4.11458	7.26804	0.820821	0.4701
GFM2	9.25316	8.49947	-0.122573	0.966
FAM169A	0.591801	7.2354	3.61189	0.00835
GCNT4	0.162426	0.967708	2.57479	0.12035
COL4A3BP	5.51482	4.93397	-0.160564	0.90215
POC5	1.42162	1.36557	-0.0580349	0.96575
F2RL2	0.446041	1.03846	1.2192	0.41155
ZBED3	1.97623	6.63419	1.74717	0.2647
WDR41	5.11537	8.35257	0.70738	0.5326
TBCA	265.852	99.7815	-1.41378	0.2328
AP3B1	4.22511	10.3059	1.28641	0.24125
LHFPL2	0.752636	1.2067	0.681044	0.6022
ARSB	2.11807	2.71166	0.356424	0.7706
DMGDH	50.9022	13.1381	-1.95397	0.1119
HOMER1	0.0715076	0.681029	3.25155	0.0675
MTX3	0.682531	1.72088	1.33418	0.2624
SERINC5	11.7557	37.4727	1.67248	0.1782
DHFR	15.6317	7.75426	-1.01142	0.6705
MTRNR2L2	2078.75	470.593	-2.14316	0.2701
LOC100131067	2.08085	1.81248	-0.199208	0.92515
ACOT12	38.4619	4.18912	-3.19871	0.13935
SSBP2	0.452109	0.77889	0.784749	0.7823
RPS23	128.047	115.864	-0.144245	0.92395
TMEM167A	8.9869	12.469	0.472453	0.6604
EDIL3	0.0394367	2.40489	5.93028	0.0529
CCNH	16.2149	4.85683	-1.73924	0.15015
TMEM161B	2.43527	1.98517	-0.294817	0.8138
MEF2C	1.23719	2.33972	0.919262	0.435
CETN3	6.4131	5.84862	-0.132926	0.9187
MBLAC2	2.26911	2.27844	0.00592149	0.99495
LYSMD3	4.89202	5.17149	0.080152	0.94095
ARRDC3	8.35464	24.4959	1.55189	0.17555
FLJ42709	1.30127	2.23796	0.782266	0.61655
FAM172A	1.32239	3.88864	1.55612	0.21075
KIAA0825	0.245417	0.237315	-0.0484346	0.97855
MCTP1	0.156918	0.73139	2.22063	0.166
TTC37	4.55378	8.65891	0.92712	0.39875
GLRX	87.4071	5.6966	-3.93958	0.0048
ELL2	18.4936	8.87289	-1.05955	0.3634
ERAP1	8.88533	4.42993	-1.00414	0.7315
RIOK2	2.8526	3.16392	0.149434	0.8934
CHD1	2.0227	2.65086	0.390182	0.72405
ST8SIA4	0.368155	0.481133	0.386124	0.7832
SLCO4C1	1.07774	0.0754002	-3.83729	0.0362
GIN1	1.01729	1.09782	0.109921	0.93515
NUDT12	5.01559	0.0703586	-6.15555	0.02125
EFNA5	0.19767	0.0860427	-1.19997	0.4857
FBXL17	3.72897	5.49845	0.560248	0.60525
HP07349	6.34062	0.688507	-3.20308	0.1227
PJA2	14.8566	18.6327	0.326731	0.7763
TMEM232	0.188123	0.179877	-0.0646654	0.96995
STARD4	3.213	2.81654	-0.189996	0.9422
NREP	20.1254	51.5333	1.35649	0.2706
EPB41L4A	1.69624	0.938979	-0.853179	0.4995
REEP5	56.0378	31.3876	-0.836203	0.52655
MCC	3.15039	0.376043	-3.06656	0.2232
PGGT1B	4.4587	4.66791	0.066152	0.9516
CCDC112	0.271575	1.34314	2.30618	0.1332
FEM1C	4.20125	4.19914	-0.000727103	0.99935
TICAM2	23.8723	38.3648	0.684445	0.56015
TMED7	23.8723	38.3648	0.684445	0.56015
TMED7-TICAM2	23.8723	38.3648	0.684445	0.56015
CDO1	172.066	51.7923	-1.73215	0.18015
ATG12	5.13213	5.69805	0.150911	0.8852
SEMA6A	2.22976	0.646058	-1.78715	0.1625
DTWD2	1.22766	2.06897	0.753004	0.5259
LOX	0.362487	2.82158	2.9605	0.03815
PPIC	25.5668	57.1405	1.16024	0.29615
CEP120	2.41701	3.31503	0.455799	0.6751
ZNF608	0.610956	1.27758	1.06427	0.41705
ALDH7A1	45.5118	28.6094	-0.669753	0.59225
MARCH3	0.238731	0.532013	1.15608	0.46935
C5orf63	1.25378	1.55815	0.313548	0.86635
FLJ33630	1.07465	0.216709	-2.31003	0.1509
HINT1	582.521	272.811	-1.09441	0.4096
RAPGEF6	0.695814	1.43774	1.04703	0.3745
FNIP1	2.55768	3.16584	0.307753	0.7725
ACSL6	0.583492	0.0465297	-3.64849	0.0111
P4HA2	5.29206	8.56028	0.693829	0.54395
LOC553103	0.374538	0.320304	-0.225669	0.7862
IRF1	17.4525	9.31845	-0.905274	0.40355
KIF3A	0.270978	0.779554	1.52447	0.29295
SEPT8	3.4991	15.3138	2.12978	0.066
SHROOM1	23.7929	19.1161	-0.315744	0.7667
AFF4	12.5588	8.25884	-0.604691	0.6096
ZCCHC10	2.7704	3.5396	0.353493	0.7775
C5orf15	25.9788	26.2388	0.014362	0.98955
VDAC1	122.291	94.2624	-0.375561	0.76945
SKP1	43.6783	86.4539	0.985015	0.41515
PPP2CA	29.8469	32.4002	0.118422	0.9127
CDKL3	0.266845	0.345165	0.371287	0.82165
CDKN2AIPNL	12.6275	9.67799	-0.383786	0.74705
SAR1B	23.684	10.9405	-1.11423	0.3546
H2AFY	30.8687	41.0825	0.41238	0.71505
CXCL14	19.8841	0.419397	-5.56715	0.0067
LECT2	209.789	46.2224	-2.18228	0.0779
LOC389332	0.0646958	18.7479	8.17884	0.153
SPOCK1	0.00906914	0.459479	5.66289	0.15465
KLHL3	0.380617	0.0658127	-2.5319	0.1332
HNRNPA0	28.5796	41.7204	0.545768	0.6288
FAM13B	1.12535	3.08092	1.45298	0.2184
NME5	0.171956	1.14118	2.73041	0.14225
BRD8	4.05136	5.01355	0.307425	0.77965
CDC23	4.67385	9.12213	0.964761	0.4219
GFRA3	0.0753658	3.82695	5.66614	0.0749
CDC25C	0.0738255	0.747629	3.34013	0.07885
ETF1	13.1819	16.7291	0.343799	0.75055
HSPA9	92.8826	80.1996	-0.211813	0.87535
SIL1	87.5512	43.1609	-1.0204	0.3844
SLC23A1	11.7119	10.3532	-0.177903	0.93155
MZB1	9.21504	2.43651	-1.91917	0.1942
SPATA24	2.87558	1.76512	-0.704084	0.6675
DNAJC18	0.236399	0.265112	0.165377	0.9168
ECSCR	4.89812	7.07745	0.531002	0.7
TMEM173	6.29967	4.73242	-0.412698	0.7295
PFDN1	18.4779	14.4785	-0.351888	0.751
HBEGF	3.98733	2.32463	-0.778423	0.5361
SRA1	28.2242	13.0814	-1.10941	0.3211
APBB3	5.62642	2.05184	-1.4553	0.2645
CD14	931.661	47.4649	-4.29487	0.0118
NDUFA2	200.043	57.4242	-1.80058	0.1713
DND1	3.51188	3.07073	-0.19366	0.9453
HARS	21.9002	13.2017	-0.730217	0.49995
TAF7	24.332	30.534	0.32756	0.7668
DIAPH1	33.01	16.889	-0.966818	0.42305
HDAC3	18.1766	16.9294	-0.10255	0.9216
FCHSD1	0.593742	0.187882	-1.66001	0.34155
ARAP3	1.48191	1.31748	-0.169678	0.8896
PCDH1	9.01525	3.17743	-1.50451	0.18315
LOC729080	0.835176	0.052275	-3.99789	0.17995
PCDH12	1.38749	2.82591	1.02624	0.38765
GNPDA1	5.32862	9.98398	0.905852	0.4162
SPRY4	3.59038	6.3185	0.815445	0.45395
FGF1	0.263214	0.129296	-1.02556	0.4853
NR3C1	8.4307	12.1137	0.522915	0.63945
YIPF5	7.08588	10.4809	0.564748	0.5991
PRELID2	0.428129	1.58429	1.88772	0.2161
LARS	5.20098	12.368	1.24976	0.2598
PPP2R2B	0.288712	0.0494228	-2.54638	0.1011
DPYSL3	1.7392	4.47717	1.36416	0.2227
JAKMIP2	0.451976	0.110074	-2.03778	0.22405
SPINK1	0.600557	14.6741	4.61083	0.0491
C5orf46	0.0663503	0.339807	2.35654	0.36465
CSNK1A1	15.956	32.1442	1.01046	0.37095
TIGD6	0.817794	0.966286	0.240713	0.93385
CSF1R	9.48833	3.24847	-1.54639	0.17495
PDGFRB	4.38555	39.6759	3.17743	0.01435
ARSI	0.339143	0.234438	-0.532688	0.751
CD74	883.174	283.376	-1.63998	0.30335
RPS14	1360.66	929.205	-0.550238	0.70835
RBM22	9.93209	10.1286	0.0282584	0.97895
DCTN4	8.1191	11.4905	0.501055	0.64125
ZNF300	0.0516305	1.17181	4.50437	0.01935
TNIP1	52.6466	20.3	-1.37486	0.2316
ANXA6	119.422	9.27241	-3.68698	0.00775
CCDC69	5.97568	3.79301	-0.655759	0.5672
SPARC	44.2484	162.139	1.87353	0.192
ATOX1	313.786	130.77	-1.26274	0.2715
FAM114A2	3.65576	4.27474	0.225666	0.8378
C5orf4	46.1648	19.028	-1.27867	0.2723
GEMIN5	2.24105	4.02787	0.845842	0.43935
TIMD4	2.36862	0.080035	-4.88727	0.0592
HAVCR2	1.71378	0.955957	-0.842168	0.5625
MED7	5.10777	5.60043	0.132844	0.9135
ADAM19	0.785206	0.48838	-0.685067	0.6157
CLINT1	20.4853	13.0392	-0.651733	0.55465
EBF1	0.103669	0.718741	2.79349	0.0965
RNF145	4.16754	4.51107	0.114273	0.9178
PWWP2A	2.03567	2.77861	0.448861	0.7044
C1QTNF2	0.203404	0.353658	0.798004	0.63775
C5orf54	0.425174	1.38189	1.70051	0.26565
SLU7	5.37104	5.66623	0.0771883	0.9441
NUDCD2	22.7541	15.6878	-0.536484	0.6306
PANK3	3.89948	15.7011	2.00951	0.0748
SLIT3	0.734696	1.66022	1.17616	0.3687
LCP2	4.61504	2.5648	-0.847494	0.48605
KCNMB1	0.329904	0.518231	0.651548	0.7183
FBXW11	5.92004	8.73433	0.561091	0.60075
STK10	1.82194	1.76402	-0.046611	0.96915
UBTD2	4.85139	7.01996	0.533063	0.6299
SH3PXD2B	0.540203	1.90923	1.82142	0.1602
DUSP1	608.282	56.0275	-3.44053	0.03825
LOC100268168	0.132255	0.179617	0.441597	0.78585
STC2	0.0442034	0.835469	4.24036	0.0375
BOD1	9.36017	13.7577	0.555637	0.61175
DRD1	0.175694	0.0778714	-1.1739	0.499
THOC3	1.90629	1.05226	-0.857274	0.5771
KIAA1191	28.7844	19.4861	-0.562838	0.6139
NOP16	25.4839	11.6246	-1.1324	0.3114
CLTB	75.8527	28.7961	-1.39733	0.20225
RNF44	4.8919	8.55617	0.80657	0.46425
GPRIN1	0.0811294	0.863046	3.41114	0.0637
HK3	1.7704	0.119123	-3.89355	0.1597
UIMC1	2.88919	4.14275	0.519926	0.6646
RAB24	12.5301	8.19302	-0.61293	0.5898
MXD3	18.3819	11.4802	-0.679138	0.7045
LMAN2	172.677	125.223	-0.463578	0.71695
F12	1058.66	105.086	-3.3326	0.05645
DBN1	1.95016	3.49271	0.84075	0.5053
PDLIM7	5.67055	9.5458	0.751378	0.53995
DOK3	0.785983	0.992071	0.335945	0.82495
DDX41	23.8233	21.4432	-0.151858	0.88475
FAM193B	6.22636	3.49552	-0.832883	0.48045
LOC202181	1.6705	1.45569	-0.198577	0.88015
NHP2	66.468	58.3702	-0.18743	0.8599
AGXT2L2	29.4092	2.76235	-3.4123	0.3732
COL23A1	0.391455	0.108082	-1.85673	0.3019
CLK4	4.34443	3.81195	-0.188638	0.8713
ZNF354A	0.8626	2.00082	1.21383	0.386
ADAMTS2	3.4859	2.22614	-0.646986	0.6063
HNRNPH1	31.6246	56.643	0.840851	0.4702
MGAT4B	86.0254	66.7805	-0.365335	0.9063
C5orf45	35.7023	5.0444	-2.82326	0.5879
TBC1D9B	15.3996	18.6949	0.279752	0.80105
RNF130	134.52	43.0807	-1.6427	0.17315
MAPK9	4.85289	9.25233	0.930973	0.39475
GFPT2	0.317624	0.208114	-0.609946	0.70765
SCGB3A1	5.24641	0.693499	-2.91936	0.1396
FLT4	2.98202	3.11073	0.0609614	0.95745
MGAT1	86.7621	48.7925	-0.830405	0.4817
LOC100859930	12.0485	12.4393	0.0460465	0.97205
ZFP62	1.1071	4.20683	1.92595	0.1192
TRIM7	0.140205	0.299906	1.09697	0.5016
GNB2L1	836.402	570.456	-0.55208	0.7152
TRIM52	0.696569	1.20694	0.793014	0.60535
DUSP22	10.2015	15.7676	0.62818	0.58365
IRF4	0.663745	0.0722859	-3.19884	0.04565
FOXQ1	0.544111	4.3027	2.98327	0.06795
FOXF2	0.0213953	0.509073	4.57251	0.2349
FOXC1	0.719408	0.748975	0.0581079	0.97005
LOC100508120	0.527337	2.56283	2.28094	0.15865
WRNIP1	17.3684	35.5512	1.03343	0.351
DKFZP686I15217	0.196933	0.920623	2.22491	0.1886
NQO2	105.856	31.7245	-1.73843	0.1251
RIPK1	8.18138	14.1811	0.793553	0.47565
BPHL	72.9968	63.2875	-0.205913	0.8556
PSMG4	18.8964	17.5893	-0.103416	0.92715
FAM50B	19.826	0.516683	-5.26197	0.00905
PRPF4B	2.31508	10.575	2.19153	0.06245
CDYL	1.79842	5.74041	1.67442	0.1601
PPP1R3G	40.8131	1.19574	-5.09306	0.0045
FARS2	11.8016	15.8289	0.423574	0.69155
LY86	3.33432	1.95744	-0.768428	0.61895
RREB1	9.72851	18.4211	0.921067	0.42255
RIOK1	3.3654	12.5392	1.8976	0.1068
DSP	15.7982	82.6993	2.38812	0.1219
SNRNP48	2.27367	6.7571	1.57138	0.1698
BMP6	0.355034	0.400816	0.174982	0.1358
LOC100506207	0.368254	0.617816	0.746478	0.2689
HULC	278.304	180.451	-0.62505	0.5794
GCNT2	3.78515	12.9825	1.77814	0.11495
PAK1IP1	6.07951	13.3424	1.13399	0.32415
TMEM14C	71.9607	134.082	0.89783	0.43455
TMEM14B	60.9295	113.984	0.903612	0.41065
LOC100506409	0.611025	3.14595	2.36419	0.372
C6orf228	3.2169	8.16249	1.34334	0.2254
TMEM170B	1.44782	4.50974	1.63916	0.1478
HIVEP1	1.98607	2.31619	0.221841	0.8386
EDN1	1.08554	0.252994	-2.10124	0.1997
SIRT5	13.1061	6.70082	-0.967829	0.3985
NOL7	30.272	49.537	0.710523	0.5206
CD83	2.64811	2.81669	0.0890358	0.9455
JARID2	1.12965	3.68637	1.70633	0.1552
MYLIP	1.49278	2.27914	0.61049	0.62915
GMPR	5.17161	0.224432	-4.52626	0.0219
RBM24	0.218002	0.0113318	-4.26589	0.16515
CAP2	2.27342	28.8852	3.66739	0.00515
FAM8A1	24.3103	60.3945	1.31285	0.31175
KDM1B	1.4428	6.96646	2.27155	0.0636
RNF144B	5.54868	3.7209	-0.576494	0.5989
ID4	1.88891	1.485	-0.347092	0.7781
E2F3	1.00588	6.38253	2.66567	0.03875
CDKAL1	2.57497	8.97761	1.80178	0.12415
SOX4	2.84786	19.3593	2.76507	0.02355
KAAG1	0.867012	20.13	4.53715	0.46215
MRS2	4.41395	12.1697	1.46315	0.18615
ALDH5A1	47.4873	48.3423	0.0257452	0.9835
ACOT13	21.0313	18.4492	-0.188975	0.93005
GMNN	6.90503	78.976	3.51569	0.0045
LRRC16A	0.69086	1.10172	0.673297	0.6059
SCGN	3.00069	3.2479	0.114213	0.9344
SLC17A4	10.6138	20.2687	0.933305	0.4061
TRIM38	2.87621	0.669587	-2.10283	0.13
HFE	3.1276	10.76	1.78255	0.1363
HIST1H2AC	29.4599	74.2354	1.33336	0.25885
HIST1H1E	0.0620375	0.841585	3.7619	0.2518
HIST1H2BD	29.0027	48.2867	0.735436	0.5162
HIST1H4E	0.362907	0.41098	0.179468	0.87835
HIST1H2AE	1.64127	0.0690503	-4.57102	0.2482
HIST1H3E	0.399904	0.859029	1.10305	0.5816
BTN3A2	6.78042	2.6595	-1.35022	0.23615
BTN2A2	1.34488	1.35265	0.00830646	0.99535
BTN3A1	3.71857	1.93069	-0.945629	0.42495
BTN3A3	3.95657	2.4781	-0.675017	0.5715
BTN2A1	3.09777	7.03598	1.18352	0.30655
HCG11	0.26463	0.258555	-0.0335094	0.98195
HMGN4	6.65694	21.9305	1.72	0.1294
ABT1	12.2455	22.811	0.897481	0.41725
LINC00240	0.727892	0.565168	-0.365045	0.89885
